id,text,topic
14298, guasto rete guasto tubatura acqua guasto rete interruzione erogazione acqua territorio danno guasto comune guasto rete interruzione acqua lavoro interruzione comune erogazione acqua erogazione acqua pressione territorio ospedale servizio ,  true
14299,acquedotto sospensione servizio comune ,  false
14300, guasto rete guasto tubatura acqua guasto rete interruzione erogazione acqua territorio danno guasto comune guasto rete interruzione acqua lavoro interruzione comune erogazione acqua erogazione acqua pressione territorio ospedale servizio ,  true
14301, rete pressione sospensione acqua conduttura strada perdita acqua pressione pressione sospensione erogazione acqua acquedotto servizio rete pressione pressione ripristino pressione conseguenza sospensione fornitura autoclave acquedotto zona ospedale zona zona zona zona acqua interruzione ,  false
14302, interruzione erogazione acqua interruzione erogazione acqua comune flusso manutenzione area ,  false
14303, illuminazione buio illuminazione buio buio elettrico rete illuminazione buio paese illuminazione buio ,  true
14304, rete pressione sospensione acqua rete pressione sospensione acqua rete pressione impianto conduttura strada perdita acqua pressione pressione sospensione erogazione acqua acquedotto servizio rete pressione pressione ripristino pressione conseguenza sospensione fornitura autoclave acquedotto zona ospedale zona zona zona zona acqua interruzione conduttura strada perdita acqua pressione acquedotto ,  false
14305,manutenzione sospensione acqua manutenzione tubazione sospensione fornitura fornitura causa manutenzione sistema sospensione sostituzione tratto condotta tratto intervento pressione tratto chiusura acqua acqua ,  false
14306, sospensione fornitura acqua rete comune acqua sospensione fornitura comune ripristino ,  false
14307, blackout blackout livello blackout blackout ,  true
14308, corrente energia problema linea tensione tensione corrente ,  false
14309, interruzione fornitura fornitura energia ,  true
14310, elettrico elettrico incidente rete fuoco causa circuito corrente quartiere compagnia ospedale incidente elettrico circuito ospedale furto ,  true
14311,cabina cabina pioggia buio allagamento cabina lavoro energia guasto comunicazione problema tensione cabina guasto centralina problema corrente ,  true
14312, rete traffico distribuzione rete distribuzione causa tensione tratto traffico tratto traffico causa guasto cavo distribuzione intervento riparazione sostituzione tratto linea ripristino sistema elettrico distribuzione interruzione servizio elettrico distribuzione programma polizia ,  true
14313,guasto acquedotto acquedotto guasto acquedotto guasto rete condotta zona fuoriuscita acqua tratto condotta tubazione quartiere traffico zona intervento riparazione tubazione erogazione acqua zona ,  true
14314, acqua servizio ,  false
14315,sospensione ,  false
14316,sospensione acquedotto servizio erogazione acqua territorio pressione pressione sospensione erogazione acqua rete pressione ripristino zona ospedale zona zona zona zona pressione conseguenza sospensione fornitura autoclave acqua interruzione acquedotto fornitura acqua sospensione ,  false
14317, interruzione erogazione interruzione erogazione comune comunicazione chiusura erogazione erogazione ,  false
14318, acqua acqua tecnico acqua acquedotto interruzione erogazione interruzione erogazione intervento ,  false
14319,sospensione acquedotto servizio erogazione acqua territorio pressione pressione sospensione erogazione acqua rete pressione ripristino zona ospedale zona zona zona zona pressione conseguenza sospensione fornitura autoclave acqua interruzione acquedotto fornitura acqua sospensione ,  false
14320,maltempo vento vento provincia albero strada circolazione zona intervento fuoco protezione problema comune polizia caduta asfalto ,  false
14321,maltempo ferrovia ,  false
14322,maltempo perturbazione fenomeno regione area causa maltempo fuoco acqua regione fiume allagamento strada carreggiata caduta caduta strada intervento squadra protezione strada albero protezione maltempo causa alluvione neve ,  false
14323,sospensione ,  false
14324,sospensione acquedotto servizio erogazione acqua territorio pressione pressione sospensione erogazione acqua rete pressione ripristino zona ospedale zona zona zona zona pressione conseguenza sospensione fornitura autoclave acqua interruzione acquedotto fornitura acqua sospensione ,  false
14325, rete acqua rete azienda fornitura regione sospensione erogazione comune provincia secco autostrada territorio strada acqua mancanza acqua ,  false
14326, blackout blackout blackout ,  true
14327, crisi auto paese rottura calo centrale ,  true
14328, blackout buio blackout buio ,  true
15031, territorio causa azienda tensione ripristino lavoro ,  false
14329, erogazione energia erogazione energia tensione tensione ,  false
14330, interruzione corrente interruzione corrente lavoro distribuzione rete distribuzione manutenzione sistema elettrico territorio azienda intervento cabina linea alimentazione zona distribuzione manutenzione cabina guasto impianto intervento servizio disservizio linea guasto rete azienda distribuzione area intervento sistema elettrico territorio distribuzione territorio sicurezza interruzione servizio elettrico distribuzione territorio distribuzione corrente maltempo lavoro territorio gas corrente interruzione ,  true
14331, rete interruzione erogazione territorio comune capoluogo servizio guasto guasto condotta territorio comune notizia comune acqua manutenzione rete,  true
14332,guasto rete acqua pressione guasto riparazione intervento ripristino servizio servizio approvvigionamento autobotte ripristino servizio acqua tempo ,  true
14333, acqua strada guasto rete problema comune disagio guasto rete rete acqua problematica comune tempo intervento problema frazione problema perdita conduttura acqua comune tempo ,  true
14334,sospensione sospensione erogazione gestore servizio interruzione sospensione autostrada territorio strada disagio erogazione ,  false
14335,sospensione sospensione erogazione gestore servizio interruzione sospensione autostrada territorio strada disagio erogazione ,  false
14336,guasto rete interruzione comune utenza causa guasto rete comune interruzione riparazione lavoro problema interruzione flusso interruzione carenza perdita condotta incendio provincia acqua riparazione condotta,  true
14337, erogazione energia erogazione energia tensione tensione ,  false
14338, interruzione corrente interruzione corrente lavoro distribuzione rete distribuzione manutenzione sistema elettrico territorio azienda intervento cabina linea alimentazione zona distribuzione manutenzione cabina guasto impianto intervento servizio disservizio linea guasto rete azienda distribuzione area intervento sistema elettrico territorio distribuzione territorio sicurezza interruzione servizio elettrico distribuzione territorio distribuzione corrente maltempo lavoro territorio gas corrente interruzione ,  true
14339,acqua sospensione gestore servizio interruzione sospensione autostrada territorio strada disagio erogazione acqua sospensione sospensione erogazione ,  false
14340, portata acqua comune crisi causa portata tratto rete ,  true
14341,sospensione sospensione erogazione gestore servizio interruzione sospensione autostrada territorio strada disagio erogazione ,  false
14342, rete sospensione erogazione acqua intervento comune causa rete erogazione acqua tratto intervento lavoro ,  false
14343,terremoto acqua acqua acquedotto approvvigionamento acqua provincia terremoto azienda rete sospensione acqua utenza rischio approvvigionamento acquedotto approvvigionamento luce terremoto rete rete manutenzione ,  false
14344, blackout programma blackout lavoro ,  true
14345, problema elettrico ,  false
14346,emergenza servizio guasto emergenza servizio guasto guasto batteria campo emergenza rete zona servizio danno malfunzionamento acqua area blocco rete servizio problema problema interruzione distribuzione rete servizio area protezione area ,  true
14347,guasto blackout buio guasto linea blackout zona luce guasto energia generatore linea paese circonvallazione zona luce guasto generatore luce energia guasto rottura linea tensione zona zona cabina guasto distribuzione zona installazione servizio azienda disservizio riparazione guasto riparazione collegamento intervento interruzione ripristino rete frazione portata guasto paese strada ripristino ,  true
